66.78	64.692	63.649	60.865	60.865	61.213	59.821	59.821	60.169	62.257	63.649	61.561	62.605	62.953	62.605	64.692	65.04	63.997	62.605	65.04	65.04	65.736	67.128	68.52	68.172	68.172	66.78	66.78	66.084	65.04	61.213	57.734	58.43	57.734	59.474	59.821	59.474	60.169	59.126	60.169	58.778	57.038	58.778	57.038	58.778	60.865	59.474	59.474	58.43	56.69	57.038
115.14	116.88	118.27	120.71	121.75	122.8	125.93	125.58	125.23	125.23	125.58	126.28	124.88	125.58	124.88	121.4	120.36	119.66	118.62	119.66	120.71	119.32	119.32	121.4	119.66	119.66	118.27	120.01	121.4	120.71	120.71	119.32	122.8	124.19	124.54	123.14	122.8	124.54	125.58	124.88	125.58	127.67	126.62	128.36	128.01	128.36	130.1	131.15	130.1	129.41	127.67
111.31	112.71	111.66	112.36	110.62	113.05	113.75	114.45	114.79	115.49	116.88	118.27	116.88	117.93	117.93	118.62	118.27	120.01	118.27	118.62	117.58	118.27	118.27	119.66	120.01	118.27	118.62	119.66	120.71	120.71	121.06	123.14	124.19	124.19	124.88	123.49	124.19	125.58	125.93	125.23	126.28	126.28	127.67	128.71	128.01	128.36	131.15	130.8	130.45	128.36	127.32
58.082	58.778	60.865	60.169	61.213	61.561	61.909	60.865	59.126	58.778	56.69	56.69	58.082	53.907	56.69	55.646	58.778	58.778	58.778	55.646	57.386	56.69	59.474	59.126	63.997	63.301	63.649	62.605	62.953	63.649	65.388	65.388	65.736	64.692	63.649	63.649	61.909	61.909	59.821	58.778	57.734	57.038	54.255	52.515	52.167	52.515	52.863	51.819	50.775	52.167	54.603
37.902	36.162	35.815	34.423	35.467	36.51	37.206	37.902	38.946	38.25	36.51	35.119	36.51	33.379	32.683	32.683	31.639	33.379	34.075	34.771	36.858	34.423	37.554	38.25	40.685	39.99	39.99	39.642	36.51	36.858	35.815	34.423	34.423	33.031	33.031	29.9	28.508	28.856	29.9	30.944	31.987	29.9	31.639	31.987	31.639	31.987	28.856	27.812	28.508	29.204	28.856
28.508	27.812	27.116	27.464	26.768	23.637	23.637	22.593	23.985	23.289	27.116	26.768	27.812	28.16	27.116	27.812	30.596	30.596	29.552	28.856	30.596	29.9	30.248	31.291	31.987	31.291	31.639	30.944	33.379	30.944	29.204	25.029	23.985	23.289	23.637	24.681	25.377	25.377	25.725	23.985	23.289	22.593	22.941	23.289	21.202	22.245	20.158	20.506	21.897	21.55	22.941
