11.156	9.1735	11.156	9.6691	12.147	11.652	14.625	15.617	15.617	15.121	14.625	14.625	18.095	17.599	20.077	19.086	17.599	18.095	19.582	19.086	21.069	24.538	23.547	24.042	25.529	26.025	27.512	25.529	23.051	19.582	17.103	14.13	13.138	12.147	13.138	13.634	14.13	12.643	12.643	10.165	10.165	8.6778	8.1822	8.6778	10.165	10.165	8.6778	8.1822	12.147	11.652	14.625
67.162	68.649	68.153	71.127	69.64	70.631	71.622	71.622	69.64	72.118	75.092	76.083	77.074	77.074	78.066	75.092	76.579	77.57	77.57	78.066	76.579	73.605	74.596	73.605	72.118	71.622	69.64	70.631	72.118	75.092	74.101	76.579	80.544	83.022	83.022	83.517	85.004	83.022	82.031	82.526	81.535	81.039	82.526	83.517	82.526	86.987	86.987	87.483	89.961	91.943	91.448
114.74	114.25	112.76	113.26	111.77	111.27	112.26	111.27	111.27	109.79	107.8	107.8	105.33	106.81	108.79	108.3	107.31	106.81	104.33	103.84	100.86	98.882	99.378	99.873	93.43	94.917	94.917	94.421	93.43	95.413	99.378	98.882	100.37	101.36	100.37	101.36	99.873	99.873	96.899	98.882	99.873	95.908	99.873	91.448	93.43	90.456	95.413	96.899	94.421	98.386	97.891
161.83	162.82	163.31	164.8	165.3	163.81	157.37	159.35	159.84	150.43	152.41	148.44	148.44	148.94	147.95	148.94	149.93	149.93	149.93	149.93	147.45	146.96	149.44	148.44	148.94	152.91	154.89	149.93	155.38	153.9	153.9	154.89	153.9	154.89	154.39	154.39	158.36	157.86	157.37	155.88	157.37	157.37	156.87	155.38	158.36	155.38	154.89	153.9	151.91	150.43	149.44
147.45	145.97	143.98	145.97	145.97	143.98	146.96	148.44	143.98	143.98	140.02	138.53	133.58	128.62	139.03	138.53	137.05	138.53	135.56	135.56	135.06	136.55	135.56	132.58	135.06	137.05	136.05	134.57	139.03	134.07	133.08	138.04	139.03	133.58	134.57	132.09	132.58	134.07	135.56	134.07	134.57	134.57	134.57	135.06	136.05	139.03	133.08	130.6	130.11	129.12	129.12
66.171	68.649	67.657	70.631	71.127	72.118	70.136	75.092	72.118	73.605	75.587	73.605	70.631	69.144	68.649	68.649	64.188	64.188	65.179	67.162	65.675	66.171	65.179	62.701	63.197	60.719	61.214	61.214	59.232	59.232	60.719	58.241	58.241	58.736	59.232	58.241	57.745	58.241	59.727	59.232	61.214	63.197	61.214	63.692	63.197	65.675	60.719	61.71	60.719	62.206	61.214
